start_time,end_time,pod,SampleCount,threadCount1,threadCount2,threadCount3,threadCount4
1497661785230,1497661845230,na44,15867,11235,409,41,4182
1497661845231,1497661905231,na44,14040,10337,365,40,3298
1497661905231,1497661965231,na44,16173,11381,435,17,4340
1497661965269,1497662025269,na44,14053,10202,474,33,3344
1497662025269,1497662085269,na44,15594,10913,420,25,4236
1497662085270,1497662145270,na44,15354,11448,465,68,3373
1497662145270,1497662205270,na44,16965,11842,499,56,4568
1497662205270,1497662265270,na44,15409,11046,579,83,3701
1497662265271,1497662325271,na44,15762,11012,518,7,4225
1497662325271,1497662385271,na44,14305,10662,374,7,3262
1497662385271,1497662445271,na44,15977,10987,339,99,4552
1497662445272,1497662505272,na44,14190,10080,312,113,3685
1497662505272,1497662565272,na44,15558,10945,310,46,4257
1497662565273,1497662625273,na44,14926,10470,320,42,4094
1497662625273,1497662685273,na44,15665,10693,335,71,4566
1497662685274,1497662745274,na44,13842,9946,281,33,3582
1497662745274,1497662805274,na44,14210,9839,240,68,4063
1497662805274,1497662865274,na44,13873,9952,291,28,3602
1497662865275,1497662925275,na44,14545,10085,308,65,4087
1497662925275,1497662985275,na44,13830,10026,295,36,3473
1497662985275,1497663045275,na44,16690,11612,378,61,4639
1497663045276,1497663105276,na44,15531,10936,453,27,4115
1497663105276,1497663165276,na44,16554,11140,456,39,4919
1497663165277,1497663225277,na44,14664,10087,413,90,4074
1497663225277,1497663285277,na44,16392,11160,439,33,4760
1497663285278,1497663345278,na44,14120,9836,417,7,3860
1497663345278,1497663405278,na44,15111,10082,367,52,4610
1497663405278,1497663465278,na44,13340,9487,394,72,3387
1497663465279,1497663525279,na44,15007,9856,333,99,4719
1497663525279,1497663585279,na44,10557,7239,295,100,2923
1497663585279,1497663645279,na44,9352,6393,318,6,2635
1497663645280,1497663705280,na44,8680,6164,280,47,2189
1497663705280,1497663765280,na44,9323,6372,336,43,2572
1497663765281,1497663825281,na44,8728,6213,364,1,2150
1497663825281,1497663885281,na44,9401,6437,298,13,2653
1497663885281,1497663945281,na44,9592,6735,334,2,2521
1497663945282,1497664005282,na44,9312,6393,295,27,2597
1497664005282,1497664065282,na44,8658,5997,314,0,2347
1497664065282,1497664125282,na44,13761,9208,782,63,3708
1497664125283,1497664185283,na44,20077,13183,1135,152,5607
1497664185284,1497664245284,na44,44504,14455,2663,172,27214
1497664245284,1497664305284,na44,59404,13220,3538,31,42615
1497664305284,1497664365284,na44,62720,13600,3621,57,45442
1497664365285,1497664425285,na44,63595,13432,3688,46,46429
1497664425285,1497664485285,na44,62784,14045,3676,24,45039
1497664485285,1497664545285,na44,63267,13505,3555,0,46207
1497664545286,1497664605286,na44,55863,10635,1074,95,44059
1497664605286,1497664665286,na44,37471,12494,1238,450,23289
1497664665287,1497664725287,na44,26639,15406,1576,617,9040
1497664725287,1497664785287,na44,25009,14479,1620,824,8086
1497664785287,1497664845287,na44,32580,18855,1593,1182,10950
1497664845288,1497664905288,na44,26225,14836,1379,1349,8661
1497664905288,1497664965288,na44,26681,14070,1351,1438,9822
1497664965288,1497665025288,na44,23977,13325,1324,1382,7946
1497665025289,1497665085289,na44,23717,13890,968,1061,7798
1497665085289,1497665145289,na44,20816,12598,574,557,7087
1497665145290,1497665205290,na44,20746,12011,496,95,8144
1497665205290,1497665265290,na44,17966,10953,506,72,6435
1497665265290,1497665325290,na44,18186,10704,503,130,6849
1497665325291,1497665385291,na44,18100,11028,538,90,6444
1497665385291,1497665445291,na44,19628,11807,531,147,7143
1497665445334,1497665505334,na44,23497,13112,1218,104,9063
1497665505334,1497665565334,na44,22235,12623,581,66,8965
1497665565335,1497665625335,na44,19125,11328,563,82,7152
1497665625335,1497665685335,na44,18726,10570,365,29,7762
1497665685335,1497665745335,na44,18270,10534,435,73,7228
1497665745336,1497665805336,na44,19301,10603,459,115,8124
1497665805336,1497665865336,na44,17334,10897,555,170,5712
1497665865336,1497665925336,na44,17778,11711,460,134,5473
1497665925337,1497665985337,na44,15271,10800,547,159,3765
1497665985337,1497666045337,na44,13537,9393,421,15,3708
1497666045337,1497666105337,na44,12554,8546,374,6,3628
1497666105338,1497666165338,na44,13213,8855,498,10,3850
1497666165338,1497666225338,na44,12484,8625,438,7,3414
1497666225339,1497666285339,na44,13076,8974,374,5,3723
1497666285339,1497666345339,na44,10909,7409,384,32,3084
1497666345339,1497666405339,na44,11729,8178,343,6,3202
1497666405340,1497666465340,na44,10579,7430,324,16,2809
1497666465340,1497666525340,na44,15193,10032,607,26,4528
1497666525340,1497666585340,na44,23283,15889,1222,62,6110
1497666585341,1497666645341,na44,28333,15972,1197,211,10953
1497666645341,1497666705341,na44,60493,14584,2695,38,43176
1497666705342,1497666765342,na44,57109,12265,1390,72,43382
1497666765342,1497666825342,na44,58709,11831,1446,20,45412
1497666825342,1497666885342,na44,58414,13159,1301,11,43943
1497666885343,1497666945343,na44,56590,12531,1494,7,42558
1497666945343,1497667005343,na44,57443,11425,1173,28,44817
1497667005343,1497667065343,na44,50090,11235,845,151,37859
1497667065344,1497667125344,na44,24200,13877,1531,678,8114
1497667125344,1497667185344,na44,22941,14612,1607,705,6017
1497667185344,1497667245344,na44,23449,14344,1495,952,6658
1497667245345,1497667305345,na44,22290,13562,1560,1421,5747
1497667305345,1497667365345,na44,23465,13583,1303,1485,7094
1497667365346,1497667425346,na44,22114,14146,1446,1350,5172
1497667425346,1497667485346,na44,22120,14106,1104,1189,5721
1497667485346,1497667545346,na44,19880,13019,753,619,5489
1497667545347,1497667605347,na44,17479,11525,349,142,5463
1497667605347,1497667665347,na44,14844,10059,315,86,4384
1497667665347,1497667725347,na44,15905,10187,355,93,5270
1497667725348,1497667785348,na44,15388,10680,343,52,4313
1497667785348,1497667845348,na44,17467,11619,396,85,5367
1497667845348,1497667905348,na44,15188,10351,363,10,4464
1497667905349,1497667965349,na44,16402,10837,345,112,5108
1497667965349,1497668025349,na44,15482,10362,407,48,4665
1497668025350,1497668085350,na44,17937,11459,458,64,5956
1497668085350,1497668145350,na44,16879,11056,482,198,5143
1497668145350,1497668205350,na44,17822,10965,407,124,6326
1497668205351,1497668265351,na44,15511,10045,344,154,4968
1497668265351,1497668325351,na44,18055,11260,335,268,6192
1497668325351,1497668385351,na44,16813,11339,275,309,4890
1497668385352,1497668445352,na44,24139,15665,360,408,7706
1497668445352,1497668505352,na44,22235,14806,511,305,6613
1497668505353,1497668565353,na44,22270,14455,612,331,6872
1497668565353,1497668625353,na44,18980,13400,462,265,4853
1497668625353,1497668685353,na44,20460,13615,412,319,6114
1497668685354,1497668745354,na44,17945,12679,453,278,4535
1497668745394,1497668805394,na44,19417,12368,505,272,6272
1497668805394,1497668865394,na44,16917,11440,497,285,4695
1497668865395,1497668925395,na44,18506,12096,500,300,5610
1497668925395,1497668985395,na44,17992,12596,460,258,4678
1497668985395,1497669045395,na44,20187,13344,509,219,6115
1497669045396,1497669105396,na44,16914,11597,568,237,4512
1497669105396,1497669165396,na44,19505,12297,496,301,6411
1497669165397,1497669225397,na44,16967,11602,418,232,4715
1497669225397,1497669285397,na44,18281,12053,401,215,5612
1497669285397,1497669345397,na44,19341,13539,400,281,5121
1497669345398,1497669405398,na44,19001,12061,381,199,6360
1497669405398,1497669465398,na44,17005,11350,406,185,5064
1497669465398,1497669525398,na44,18764,12274,341,270,5879
1497669525399,1497669585399,na44,17632,12219,395,259,4759
1497669585399,1497669645399,na44,20148,13039,398,206,6505
1497669645400,1497669705400,na44,17398,11899,287,201,5011
1497669705400,1497669765400,na44,18915,12062,340,147,6366
1497669765400,1497669825400,na44,17279,11692,341,193,5053
1497669825401,1497669885401,na44,19253,12412,355,152,6334
1497669885401,1497669945401,na44,16843,11446,364,226,4807
1497669945401,1497670005401,na44,17894,11540,342,109,5903
1497670005402,1497670065402,na44,16517,11108,499,144,4766
1497670065402,1497670125402,na44,18274,11709,518,171,5876
1497670125403,1497670185403,na44,16798,11726,446,196,4430
1497670185403,1497670245403,na44,20634,13569,514,147,6404
1497670245403,1497670305403,na44,18402,12249,496,140,5517
1497670305404,1497670365404,na44,18863,12000,573,169,6121
1497670365404,1497670425404,na44,17019,11379,471,213,4956
1497670425404,1497670485404,na44,18922,12224,398,185,6115
1497670485405,1497670545405,na44,17884,12308,393,143,5040
1497670545405,1497670605405,na44,18640,11948,420,218,6054
1497670605406,1497670665406,na44,16315,10917,438,197,4763
1497670665406,1497670725406,na44,17618,11426,381,125,5686
1497670725406,1497670785406,na44,16821,11545,393,135,4748
1497670785407,1497670845407,na44,18674,12292,443,115,5824
1497670845407,1497670905407,na44,17093,11599,403,206,4885
1497670905408,1497670965408,na44,18017,11719,396,175,5727
1497670965408,1497671025408,na44,16215,10898,396,181,4740
1497671025408,1497671085408,na44,18895,12387,450,143,5915
1497671085409,1497671145409,na44,17822,12209,479,121,5013
1497671145409,1497671205409,na44,18508,12189,386,247,5686
1497671205409,1497671265409,na44,16294,11252,416,121,4505
1497671265410,1497671325410,na44,16864,11129,336,120,5279
1497671325410,1497671385410,na44,15876,11211,419,117,4129
1497671385411,1497671445411,na44,19155,12569,466,94,6026
1497671445411,1497671505411,na44,16530,11369,437,174,4550
1497671505411,1497671565411,na44,17990,11833,498,95,5564
1497671565412,1497671625412,na44,15443,10895,424,145,3979
1497671625412,1497671685412,na44,18251,12213,460,255,5323
1497671685412,1497671745412,na44,16538,11689,460,156,4233
1497671745413,1497671805413,na44,17067,11087,477,132,5371
1497671805413,1497671865413,na44,15123,10415,407,88,4213
1497671865414,1497671925414,na44,17526,11144,447,145,5790
1497671925414,1497671985414,na44,16404,11274,476,103,4551
1497671985414,1497672045414,na44,28497,19396,761,177,8163
1497672045415,1497672105415,na44,24159,17207,652,164,6136
1497672105415,1497672165415,na44,22578,14981,658,170,6769
1497672165416,1497672225416,na44,19258,13401,642,148,5067
1497672225416,1497672285416,na44,20198,14045,553,173,5427
1497672285416,1497672345416,na44,18834,13527,559,234,4514
1497672345417,1497672405417,na44,19154,13184,494,95,5381
1497672405417,1497672465417,na44,18769,13522,452,151,4644
1497672465417,1497672525417,na44,21196,14557,509,152,5978
1497672525418,1497672585418,na44,19019,13967,483,105,4464
1497672585418,1497672645418,na44,20156,13880,508,113,5655
1497672645419,1497672705419,na44,17448,12369,654,136,4289
1497672705419,1497672765419,na44,18381,12347,570,133,5331
1497672765419,1497672825419,na44,17023,11894,518,190,4421
1497672825419,1497672885419,na44,19594,13105,565,106,5818
1497672885420,1497672945420,na44,19201,13655,528,101,4917
1497672945420,1497673005420,na44,19432,13005,583,109,5735
1497673005421,1497673065421,na44,17101,11758,507,123,4713
1497673065421,1497673125421,na44,18921,12505,481,220,5715
1497673125421,1497673185421,na44,17228,12351,462,97,4318
1497673185422,1497673245422,na44,20244,13387,476,174,6207
1497673245422,1497673305422,na44,17543,12243,458,108,4734
1497673305422,1497673365422,na44,19633,13045,544,92,5952
1497673365423,1497673425423,na44,17428,11936,539,146,4807
1497673425423,1497673485423,na44,20363,13572,561,126,6104
1497673485424,1497673545424,na44,19650,13601,667,79,5303
1497673545424,1497673605424,na44,19672,13367,655,64,5586
1497673605424,1497673665424,na44,17610,12426,638,127,4419
1497673665425,1497673725425,na44,18735,12445,618,79,5593
1497673725425,1497673785425,na44,17967,12484,613,69,4801
1497673785425,1497673845425,na44,21765,14755,700,63,6247
1497673845426,1497673905426,na44,19234,13073,700,89,5372
1497673905426,1497673965426,na44,19244,12547,578,78,6041
1497673965427,1497674025427,na44,18824,13090,671,112,4951
1497674025427,1497674085427,na44,19889,13389,594,102,5804
1497674085427,1497674145427,na44,19241,13334,632,157,5118
1497674145428,1497674205428,na44,19616,13052,640,111,5813
1497674205428,1497674265428,na44,17698,12253,509,99,4837
1497674265428,1497674325428,na44,18453,12120,497,67,5769
1497674325429,1497674385429,na44,17473,12043,527,152,4751
1497674385429,1497674445429,na44,19440,13106,495,67,5772
1497674445429,1497674505429,na44,17816,12108,586,120,5002
1497674505430,1497674565430,na44,19248,12687,502,64,5995
1497674565430,1497674625430,na44,17212,11860,573,132,4647
1497674625431,1497674685431,na44,20282,13287,607,94,6294
1497674685431,1497674745431,na44,18045,12538,597,106,4804
1497674745437,1497674805437,na44,19101,12505,627,147,5822
1497674805437,1497674865437,na44,17023,11788,567,82,4586
1497674865438,1497674925438,na44,18085,12119,541,135,5290
1497674925438,1497674985438,na44,16672,11768,531,161,4212
1497674985439,1497675045439,na44,20202,13199,594,129,6280
1497675045439,1497675105439,na44,16541,11464,577,79,4421
1497675105439,1497675165439,na44,17124,11303,449,70,5302
1497675165440,1497675225440,na44,15498,10906,428,99,4065
1497675225440,1497675285440,na44,17855,12039,484,60,5272
1497675285440,1497675345440,na44,16498,11775,506,157,4060
1497675345441,1497675405441,na44,17434,11392,530,93,5419
1497675405441,1497675465441,na44,15537,10721,491,165,4160
1497675465441,1497675525441,na44,16403,10970,503,96,4834
1497675525442,1497675585442,na44,15877,11197,444,51,4185
1497675585442,1497675645442,na44,27373,18042,1408,123,7800
1497675645443,1497675705443,na44,24414,15949,1930,97,6438
1497675705443,1497675765443,na44,21504,13624,1814,98,5968
1497675765443,1497675825443,na44,19464,13156,1255,90,4963
1497675825444,1497675885444,na44,20074,13543,817,100,5614
1497675885444,1497675945444,na44,19234,13681,637,143,4773
1497675945444,1497676005444,na44,19453,12886,660,55,5852
1497676005445,1497676065445,na44,17575,12018,623,62,4872
1497676065445,1497676125445,na44,19058,12507,546,47,5958
1497676125445,1497676185445,na44,17773,12663,528,73,4509
1497676185446,1497676245446,na44,20054,13513,654,79,5808
1497676245448,1497676305448,na44,17744,12591,615,118,4420
1497676305448,1497676365448,na44,17672,12389,515,52,4716
1497676365448,1497676425448,na44,16499,11662,585,103,4149
1497676425449,1497676485449,na44,18625,12705,569,102,5249
1497676485449,1497676545449,na44,18253,13076,592,67,4518
1497676545449,1497676605449,na44,20045,13472,594,77,5902
1497676605450,1497676665450,na44,16840,12089,525,80,4146
1497676665450,1497676725450,na44,18378,12612,534,50,5182
1497676725450,1497676785450,na44,16732,12151,554,134,3893
1497676785451,1497676845451,na44,19707,13370,680,66,5591
1497676845451,1497676905451,na44,17135,12356,606,111,4062
1497676905452,1497676965452,na44,17853,11932,585,89,5247
1497676965452,1497677025452,na44,17196,12327,610,87,4172
1497677025453,1497677085453,na44,20104,13429,684,150,5841
1497677085453,1497677145453,na44,17184,12042,722,101,4319
1497677145453,1497677205453,na44,18290,12136,677,65,5412
1497677205454,1497677265454,na44,17211,11929,569,126,4587
1497677265454,1497677325454,na44,18065,11809,580,65,5611
1497677325454,1497677385454,na44,17785,12347,644,120,4674
1497677385455,1497677445455,na44,19867,13533,532,82,5720
1497677445455,1497677505455,na44,18430,12467,657,132,5174
1497677505455,1497677565455,na44,19137,12474,597,137,5929
1497677565456,1497677625456,na44,16935,11509,537,98,4791
1497677625456,1497677685456,na44,18221,12205,490,111,5415
1497677685456,1497677745456,na44,17783,12531,574,55,4623
1497677745457,1497677805457,na44,18949,12609,533,165,5642
1497677805457,1497677865457,na44,16066,11569,442,131,3924
1497677865457,1497677925457,na44,18415,12250,493,93,5579
1497677925458,1497677985458,na44,16536,11719,461,62,4294
1497677985458,1497678045458,na44,19304,13001,635,121,5547
1497678045459,1497678105459,na44,16099,11635,441,116,3907
1497678105459,1497678165459,na44,18440,12375,444,124,5497
1497678165459,1497678225459,na44,16031,11593,459,109,3870
1497678225460,1497678285460,na44,18091,12443,471,77,5100
1497678285460,1497678345460,na44,16915,12402,461,95,3957
1497678345460,1497678405460,na44,18158,12376,387,69,5326
1497678405461,1497678465461,na44,15265,10952,312,74,3927
1497678465461,1497678525461,na44,16690,11464,413,53,4760
1497678525461,1497678585461,na44,15814,11434,399,101,3880
1497678585462,1497678645462,na44,18756,12952,407,44,5353
1497678645462,1497678705462,na44,16236,12046,351,120,3719
1497678705463,1497678765463,na44,18066,12844,361,60,4801
1497678765463,1497678825463,na44,15872,11846,311,105,3610
1497678825463,1497678885463,na44,17141,12097,329,166,4549
1497678885464,1497678945464,na44,16460,12061,452,105,3842
1497678945503,1497679005503,na44,16757,11738,364,75,4580
1497679005503,1497679065503,na44,15131,11028,351,79,3673
1497679065503,1497679125503,na44,18277,12879,381,164,4853
1497679125504,1497679185504,na44,18074,13668,364,141,3901
1497679185504,1497679245504,na44,27428,20251,516,87,6574
1497679245504,1497679305504,na44,24242,18670,506,63,5003
1497679305505,1497679365505,na44,21417,16015,475,2,4925
1497679365505,1497679425505,na44,19351,14769,420,60,4102
1497679425505,1497679485505,na44,20473,15119,391,77,4886
1497679485506,1497679545506,na44,20245,15321,412,58,4454
1497679545506,1497679605506,na44,20066,14987,436,1,4642
